team_id,selecao,player_id,jogador,posicao,numero,altura,pe_preferido
4758,Egypt,967032,Emam Ashour,M,22,182.0,Right
4758,Egypt,942836,Haissem Hassan,M,10,175.0,Left
4758,Egypt,918913,Hamdy Fathy,M,8,180.0,Right
4758,Egypt,1008171,Ibrahim Adel,M,14,173.0,Right
4758,Egypt,1101624,Mahmoud Saber,M,77,184.0,Right
4758,Egypt,295361,Mahmoud Trézéguet,M,7,179.0,Right
4758,Egypt,1013699,Marwan Attia,M,13,172.0,Right
4758,Egypt,159665,Mohamed Salah,M,11,175.0,Left
4758,Egypt,918506,Mohanad Lasheen,M,14,179.0,Right
4758,Egypt,1418782,Mostafa Ziko,M,30,180.0,Right
4758,Egypt,918505,Nabil Donga,M,80,179.0,Right
4758,Egypt,547494,Zizo,M,25,174.0,Right
4758,Egypt,1961596,Hamza Abdelkarim,F,39,182.0,Both
4758,Egypt,873554,Omar Marmoush,F,7,183.0,Right
4713,England,788134,Dean Henderson,G,1,188.0,Right
4713,England,980643,James Trafford,G,1,197.0,Right
4713,England,138530,Jordan Pickford,G,1,185.0,Left
4713,England,99090,Dan Burn,D,33,201.0,Left
4713,England,945798,Djed Spence,D,24,184.0,Right
4713,England,827679,Ezri Konsa,D,4,183.0,Right
4713,England,1003339,Jarell Quansah,D,4,190.0,Right
4713,England,152077,John Stones,D,5,188.0,Right
4713,England,877994,Marc Guéhi,D,15,182.0,Right
4713,England,1142703,Nico O'Reilly,D,33,193.0,Left
4713,England,885908,Reece James,D,24,180.0,Right
4713,England,980634,Tino Livramento,D,21,181.0,Right
4713,England,856714,Declan Rice,M,41,188.0,Right
4713,England,864921,Eberechi Eze,M,10,178.0,Right
4713,England,994546,Elliot Anderson,M,8,179.0,Right
4713,England,42694,Jordan Henderson,M,6,183.0,Right
4713,England,991011,Jude Bellingham,M,5,188.0,Right
4713,England,1142175,Kobbie Mainoo,M,37,184.0,Right
4713,England,948261,Morgan Rogers,M,27,187.0,Right
4713,England,914902,Anthony Gordon,F,10,183.0,Right
4713,England,934235,Bukayo Saka,F,7,178.0,Left
4713,England,108579,Harry Kane,F,9,188.0,Right
4713,England,290927,Ivan Toney,F,17,185.0,Right
4713,England,814590,Marcus Rashford,F,14,185.0,Right
4713,England,966547,Noni Madueke,F,20,182.0,Left
4713,England,555386,Ollie Watkins,F,11,179.0,Right
4481,France,164055,Brice Samba,G,30,186.0,Left
4481,France,191210,Mike Maignan,G,16,190.0,Right
4481,France,1387161,Robin Risser,G,40,193.0,Right
4481,France,798583,Dayot Upamecano,D,2,185.0,Right
4481,France,826215,Ibrahima Konaté,D,5,195.0,Right
4481,France,827212,Jules Koundé,D,23,180.0,Right
4481,France,96538,Lucas Digne,D,12,178.0,Left
4481,France,352370,Lucas Hernández,D,21,183.0,Left
4481,France,996958,Malo Gusto,D,27,179.0,Right
4481,France,879674,Maxence Lacroix,D,5,192.0,Right
4481,France,788027,Theo Hernández,D,19,184.0,Left
4481,France,941168,William Saliba,D,2,193.0,Right
4481,France,250737,Adrien Rabiot,M,12,191.0,Left
4481,France,859025,Aurélien Tchouaméni,M,14,188.0,Right
4481,France,1130939,Maghnes Akliouche,M,11,183.0,Left
4481,France,974087,Manu Koné,M,17,186.0,Right
4481,France,978838,Michael Olise,M,17,184.0,Left
4481,France,234148,N'Golo Kanté,M,7,169.0,Right
4481,France,979128,Rayan Cherki,M,10,176.0,Both
4481,France,1142672,Warren Zaïre-Emery,M,33,178.0,Right
4481,France,996952,Bradley Barcola,F,29,182.0,Right
4481,France,1154605,Désiré Doué,F,14,181.0,Right
4481,France,848276,Jean Philippe Mateta,F,14,192.0,Right
4481,France,826643,Kylian Mbappé,F,10,180.0,Right
4481,France,791702,Marcus Thuram,F,9,192.0,Right
4481,France,818244,Ousmane Dembélé,F,10,178.0,Both
4711,Germany,584722,Alexander Nübel,G,33,193.0,Right
4711,Germany,1130647,Jonas Urbig,G,40,189.0,Both
4711,Germany,8959,Manuel Neuer,G,1,193.0,Right
4711,Germany,40244,Oliver Baumann,G,1,185.0,Right
4711,Germany,142622,Antonio Rüdiger,D,22,191.0,Right
4711,Germany,856076,David Raum,D,22,180.0,Left
4711,Germany,227672,Jonathan Tah,D,4,194.0,Right
4711,Germany,1014286,Malick Thiaw,D,12,194.0,Right
4711,Germany,1159759,Nathaniel Brown,D,21,179.0,Left
4711,Germany,940871,Nico Schlotterbeck,D,4,191.0,Left
4711,Germany,799046,Waldemar Anton,D,3,189.0,Right
4711,Germany,1142251,Aleksandar Pavlović,M,45,186.0,Both
4711,Germany,901882,Angelo Stiller,M,6,183.0,Left
4711,Germany,907463,Felix Nmecha,M,8,190.0,Right
4711,Germany,1019322,Florian Wirtz,M,7,175.0,Right
4711,Germany,1010231,Jamal Musiala,M,10,184.0,Right
4711,Germany,990201,Jamie Leweling,M,18,184.0,Both
4711,Germany,259117,Joshua Kimmich,M,6,176.0,Right
4711,Germany,1861975,Lennart Karl,M,42,168.0,Left
4711,Germany,184661,Leon Goretzka,M,8,189.0,Right
4711,Germany,293519,Leroy Sané,M,10,184.0,Left
4711,Germany,327755,Nadiem Amiri,M,10,180.0,Right
4711,Germany,48480,Pascal Groß,M,30,181.0,Right
4711,Germany,794298,Deniz Undav,F,26,179.0,Both
4711,Germany,836705,Kai Havertz,F,29,193.0,Left
4711,Germany,980628,Maximilian Beier,F,14,183.0,Right
4711,Germany,980623,Nick Woltemade,F,27,198.0,Right
4764,Ghana,1457083,Benjamin Asare,G,16,188.0,Right
4764,Ghana,970370,Joseph Anang,G,94,183.0,Right
4764,Ghana,791092,Lawrence Ati Zigi,G,1,188.0,Right
4764,Ghana,1403089,Paul Reverson,G,52,194.0,Right
4764,Ghana,1457212,Solomon Agbesi,G,1,,
4764,Ghana,846147,Abdul Mumin,D,16,188.0,Right
4764,Ghana,289977,Alexander Djiku,D,4,182.0,Right
4764,Ghana,1049515,Alidu Seidu,D,36,173.0,Right
4764,Ghana,844942,Gideon Mensah,D,14,177.0,Left
4764,Ghana,920514,Jerome Opoku,D,3,194.0,Left
4764,Ghana,1218056,Jonas Adjei Adjetey,D,32,188.0,Right
4764,Ghana,1473092,Kojo Peprah Oppong,D,37,185.0,Right
4764,Ghana,1087805,Marvin Senaya,D,29,179.0,Right
4764,Ghana,239632,Rahman Baba,D,21,179.0,Left
4764,Ghana,1103589,Abdul Fatawu Issahaku,M,7,180.0,Left
4764,Ghana,934354,Antoine Semenyo,M,42,185.0,Right
4764,Ghana,1986794,Caleb Yirenkyi,M,36,182.0,Right
4764,Ghana,1477662,Christopher Baah,M,22,172.0,Left
4764,Ghana,904424,Elisha Owusu,M,42,179.0,Right
4764,Ghana,783374,Iñaki Williams,M,9,186.0,Right
4764,Ghana,905639,Kwasi Sibo,M,6,182.0,Both
4764,Ghana,316148,Thomas Partey,M,16,185.0,Right
4764,Ghana,1138352,Augustine Boakye,F,20,178.0,Left
4764,Ghana,846061,Brandon Thomas-Asante,F,23,180.0,Right
4764,Ghana,1202024,Ernest Nuamah,F,37,178.0,Left
4764,Ghana,103045,Jordan Ayew,F,9,182.0,Right
4764,Ghana,1019442,Kamaldeen Sulemana,F,7,174.0,Right
4764,Ghana,1472288,Prince Kwabena Adu,F,80,179.0,Right
7229,Haiti,1091596,Alexandre Pierre,G,16,190.0,Right
7229,Haiti,37224,Johny Placide,G,30,181.0,Right
7229,Haiti,936558,Josué Duverger,G,,187.0,Right
7229,Haiti,1002387,Carl Fred Sainté,D,8,172.0,Right
7229,Haiti,794373,Carlens Arcus,D,2,180.0,Right
7229,Haiti,884301,Duke Lacroix,D,14,175.0,Left
7229,Haiti,826169,Hannes Delcroix,D,3,185.0,Left
7229,Haiti,845930,Jean-Kévin Duverne,D,29,184.0,Right
7229,Haiti,1544387,Keeto Thermoncy,D,59,,
7229,Haiti,1110369,Martin Expérience,D,19,178.0,Left
7229,Haiti,839638,Ricardo Adé,D,4,190.0,Right
7229,Haiti,1404526,Wilguens Paugain,D,12,180.0,Right
7229,Haiti,1173167,Danley Jean Jacques,M,21,180.0,Right
7229,Haiti,1187376,Dominique Simon,M,29,179.0,Right
7229,Haiti,845273,Jean-Ricner Bellegarde,M,27,170.0,Right
7229,Haiti,1035986,Josué Casimir,M,7,178.0,Right
7229,Haiti,912050,Leverton Pierre,M,14,181.0,Right
7229,Haiti,954066,Ruben Providence,M,28,172.0,Right
7229,Haiti,1384367,Woodensky Pierre,M,27,180.0,Right
7229,Haiti,828012,Derrick Etienne,F,11,178.0,Right
7229,Haiti,796023,Duckens Nazon,F,9,181.0,Right
7229,Haiti,943278,Frantzdy Pierrot,F,19,194.0,Right
7229,Haiti,1010126,Lenny Joseph,F,75,183.0,Right
7229,Haiti,991451,Louicius Don Deedson,F,7,178.0,Left
7229,Haiti,877980,Wilson Isidor,F,18,184.0,Right
7229,Haiti,826211,Yassin Fortune,F,23,186.0,Right
4766,Iran,791374,Alireza Beiranvand,G,1,194.0,Right
4766,Iran,328769,Hossein Hosseini,G,21,189.0,Right
4766,Iran,1464886,Mohammad Khalife,G,1,187.0,Right
4766,Iran,932221,Payam Niazmand,G,1,193.0,Right
4766,Iran,1464876,Danial Eiri,D,24,182.0,Right
4766,Iran,1196902,Ehsan Hajsafi,D,28,176.0,Left
4766,Iran,812952,Hossein Kanaani,D,6,188.0,Right
4766,Iran,812531,Milad Mohammadi,D,4,178.0,Left
4766,Iran,871355,Omid Noorafkan,D,19,182.0,Left
4766,Iran,828230,Roozbeh Cheshmi,D,4,194.0,Right
4766,Iran,1836024,Saleh Hardani,D,2,176.0,Right
4766,Iran,223340,Shoja Khalilzadeh,D,3,183.0,Right
4766,Iran,2195590,Amirhossein Mahmoudi,M,34,,Right
4766,Iran,1500737,Amirmohammad Razzaghinia,M,8,186.0,Right
4766,Iran,1170977,Aria Yousefi,M,14,181.0,Right
4766,Iran,791473,Hadi Habibinejad,M,10,174.0,Right
4766,Iran,881182,Mehdi Ghayedi,M,10,164.0,Right
4766,Iran,1171024,Mohammad Ghorbani,M,6,186.0,Right
4766,Iran,1154672,Mohammad Mohebi,M,32,186.0,Right
4766,Iran,786133,Ramin Rezaeian,M,10,186.0,Right
4766,Iran,359334,Saeid Ezatolahi,M,6,190.0,Right
4766,Iran,548050,Saman Ghoddos,M,7,177.0,Right
4766,Iran,791368,Ali Alipour,F,9,181.0,Both
4766,Iran,331837,Alireza Jahanbakhsh,F,27,180.0,Right
4766,Iran,905472,Amirhossein Hosseinzadeh,F,99,176.0,Right
4766,Iran,812797,Dennis Eckert Ayensa,F,10,181.0,Right
4766,Iran,1500783,Kasra Taheri,F,11,180.0,Right
4766,Iran,812953,Mahdi Torabi,F,9,185.0,Right
4766,Iran,812533,Mehdi Taremi,F,99,187.0,Right
4767,Iraq,888896,Ahmed Basil,G,1,184.0,Both
4767,Iraq,884092,Fahad Talib,G,,192.0,Right
4767,Iraq,196454,Jalal Hassan,G,12,188.0,Right
4767,Iraq,1461233,Ahmed Yahya,D,15,187.0,Left
4767,Iraq,1631451,Akam Hashem,D,8,184.0,Left
4767,Iraq,851676,Frans Putros,D,55,181.0,Right
4767,Iraq,962056,Hussein Ali,D,15,180.0,Both
4767,Iraq,1176558,Manaf Younis,D,4,190.0,Right
4767,Iraq,1381224,Merchas Doski,D,14,173.0,Left
4767,Iraq,1500435,Mustafa Saadoon,D,23,182.0,Right
4767,Iraq,362504,Rebin Sulaka,D,22,192.0,Right
4767,Iraq,2611043,Zaid Tahseen Abd Zaid Hantoosh,D,,193.0,Right
4767,Iraq,1101887,Ahmed Qasem,M,37,183.0,Left
4767,Iraq,981574,Aimar Sher,M,6,180.0,Right
4767,Iraq,1066729,Ali Jasim,M,14,182.0,Right
4767,Iraq,915325,Amir Al-Ammari,M,6,180.0,Left
4767,Iraq,920815,Ibrahim Bayesh,M,29,177.0,Right
4767,Iraq,936451,Kevin Yakob,M,17,183.0,Right
4767,Iraq,1026519,Marko Farji,M,11,184.0,Right
4767,Iraq,1106352,Youssef Amyn,M,20,175.0,Right
4767,Iraq,1843356,Zaid Ismail,M,,185.0,
4767,Iraq,1014225,Zidane Iqbal,M,16,180.0,Right
4767,Iraq,1010010,Ali Al-Hamadi,F,12,187.0,Right
4767,Iraq,834492,Ali Yousif,F,7,192.0,Right
4767,Iraq,812999,Aymen Hussein,F,18,189.0,Right
4767,Iraq,951859,Mohanad Ali,F,9,182.0,Right
4770,Japan,831923,Osako Keisuke,G,1,188.0,Right
4770,Japan,1100230,Tomoki Hayakawa,G,1,187.0,Right
4770,Japan,905351,Zion Suzuki,G,31,189.0,Right
4770,Japan,873221,Ayumu Seko,D,15,186.0,Right
4770,Japan,873106,Hiroki Itō,D,21,188.0,Left
4770,Japan,1171902,Junnosuke Suzuki,D,20,185.0,Right
4770,Japan,790989,Ko Itakura,D,4,189.0,Right
4770,Japan,386958,Shogo Taniguchi,D,5,182.0,Right
4770,Japan,804434,Takehiro Tomiyasu,D,32,188.0,Right
4770,Japan,942213,Tsuyoshi Watanabe,D,4,187.0,Right
4770,Japan,905347,Yukinari Sugawara,D,3,179.0,Right
4770,Japan,34639,Yuto Nagatomo,D,5,169.0,Both
4770,Japan,871886,Ao Tanaka,M,22,180.0,Right
4770,Japan,794338,Daichi Kamada,M,18,184.0,Right
4770,Japan,783278,Junya Ito,M,10,176.0,Right
4770,Japan,1028307,Kaishu Sano,M,6,176.0,Right
4770,Japan,905352,Keito Nakamura,M,17,180.0,Right
4770,Japan,790965,Ritsu Doan,M,20,172.0,Left
4770,Japan,880218,Takefusa Kubo,M,14,174.0,Left
4770,Japan,143040,Wataru Endo,M,3,178.0,Right
4770,Japan,1020422,Yuito Suzuki,M,14,175.0,Right
4770,Japan,985823,Ayase Ueda,F,9,182.0,Right
4770,Japan,832420,Daizen Maeda,F,38,173.0,Right
4770,Japan,1391315,Keisuke Goto,F,42,191.0,Right
4770,Japan,1499696,Kento Shiogai,F,7,180.0,Right
4770,Japan,831860,Koki Ogawa,F,18,186.0,Right
4771,Jordan,974747,Abdallah Al-Fakhouri,G,99,190.0,Right
4771,Jordan,828259,Noureddin Bani Ateyah,G,1,179.0,Right
4771,Jordan,828294,Yazeed Abu Laila,G,1,189.0,Right
4771,Jordan,1114497,Abdallah Nasib,D,3,185.0,Right
4771,Jordan,1141154,Ahmad Assaf,D,66,175.0,Right
4771,Jordan,2239188,Anas Badawi,D,21,174.0,Right
4771,Jordan,1122369,Husam Ali Mohammad Abudahab,D,15,186.0,Left
4771,Jordan,1158813,Mo Abualnadi,D,3,185.0,Left
4771,Jordan,1139989,Mohammad Ali Hasheesh,D,27,183.0,Left
4771,Jordan,2048339,Mohammad Taha,D,3,182.0,Left
4771,Jordan,920476,Saad Al Rousan,D,15,188.0,Right
4771,Jordan,980664,Saleem Obaid,D,21,181.0,Left
4771,Jordan,888906,Yazan Al-Arab,D,5,186.0,Left
4771,Jordan,1457997,Ali Al Azaizah,M,99,177.0,Left
4771,Jordan,1019495,Amer Jamous,M,71,174.0,Right
4771,Jordan,812997,Ehsan Haddad,M,23,180.0,Right
4771,Jordan,997817,Ibrahim Sadeh,M,,174.0,Right
4771,Jordan,812557,Mahmoud Al-Mardi,M,13,179.0,Right
4771,Jordan,986341,Mohammad Abu Zrayq,M,27,168.0,Left
4771,Jordan,786034,Mohammad Al Daoud,M,,177.0,Right
4771,Jordan,1114775,Mohannad Abu Taha,M,14,176.0,Left
4771,Jordan,1014324,Nizar Mahmoud Al-Rashdan,M,21,185.0,Right
4771,Jordan,927845,Noor Al-Deen Al Rawabdeh,M,8,179.0,Right
4771,Jordan,786030,Rajaei Ayed,M,8,177.0,Right
4771,Jordan,1403019,Yousef Qashi,M,29,183.0,Both
4771,Jordan,980728,Ali Olwan,F,18,180.0,Right
4771,Jordan,1522038,Ibrahim Sabra,F,9,183.0,Right
4771,Jordan,876600,Mousa Tamari,F,11,175.0,Left
4771,Jordan,1937497,Odeh Fakhoury,F,25,180.0,Right
4781,Mexico,840519,Carlos Acevedo,G,1,182.0,Right
4781,Mexico,15497,Guillermo Ochoa,G,13,185.0,Right
4781,Mexico,990408,Raúl Rangel,G,1,190.0,Right
4781,Mexico,818406,César Montes,D,23,195.0,Right
4781,Mexico,944068,Erik Lira,D,6,172.0,Right
4781,Mexico,989236,Israel Reyes,D,3,178.0,Right
4781,Mexico,770253,Jesús Gallardo,D,20,176.0,Left
4781,Mexico,889785,Johan Vásquez,D,22,185.0,Left
4781,Mexico,832868,Jorge Sánchez,D,35,175.0,Right
4781,Mexico,1172773,Luis Romo,D,7,182.0,Right
4781,Mexico,1638685,Mateo Chávez,D,15,177.0,Left
4781,Mexico,815637,Alexis Vega,M,9,172.0,Right
4781,Mexico,1023088,Brian Gutiérrez,M,11,178.0,Right
4781,Mexico,905257,César Huerta,M,21,173.0,Right
4781,Mexico,847151,Edson Álvarez,M,11,190.0,Right
4781,Mexico,1914576,Gilberto Mora,M,19,166.0,Right
4781,Mexico,757770,Luis Chávez,M,24,175.0,Left
4781,Mexico,1119345,Obed Vargas,M,21,175.0,Right
4781,Mexico,850404,Orbelín Pineda,M,13,169.0,Right
4781,Mexico,838629,Álvaro Fidalgo,M,15,174.0,Right
4781,Mexico,1595162,Armando González,F,34,179.0,Right
4781,Mexico,795282,Guillermo Martínez,F,9,191.0,Right
4781,Mexico,843114,Julián Quiñones,F,33,180.0,Right
4781,Mexico,192442,Raúl Jiménez,F,7,189.0,Right
4781,Mexico,865500,Roberto Alvarado,F,25,176.0,Left
4781,Mexico,892141,Santiago Giménez,F,7,182.0,Left
4778,Morocco,359280,Ahmed Reda Tagnaouti,G,16,192.0,Right
4778,Morocco,360938,Bono,G,37,195.0,Left
4778,Morocco,141967,Munir El Kajoui,G,1,190.0,Right
4778,Morocco,814594,Achraf Hakimi,D,2,181.0,Right
4778,Morocco,961684,Anass Salah-Eddine,D,2,179.0,Left
4778,Morocco,1064218,Chadi Riad,D,34,186.0,Left
4778,Morocco,825719,Issa Diop,D,31,194.0,Right
4778,Morocco,877102,Nayef Aguerd,D,21,188.0,Left
4778,Morocco,847030,Noussair Mazraoui,D,3,183.0,Right
4778,Morocco,1143667,Redouane Halhal,D,2,187.0,Right
4778,Morocco,919484,Youssef Belammari,D,20,183.0,Left
4778,Morocco,1134470,Zakaria El Ouahdi,D,77,172.0,Right
4778,Morocco,1011375,Abdessamad Ezzalzouli,M,10,177.0,Right
4778,Morocco,1564180,Ayyoub Bouaddi,M,32,185.0,Right
4778,Morocco,991421,Azzedine Ounahi,M,18,182.0,Right
4778,Morocco,1126569,Bilal El Khannouss,M,11,180.0,Right
4778,Morocco,835485,Brahim Díaz,M,21,170.0,Both
4778,Morocco,1142675,Chemsdine Talbi,M,7,175.0,Right
4778,Morocco,1638338,Gessime Yassine,M,80,168.0,Left
4778,Morocco,1063767,Ismael Saibari,M,34,185.0,Right
4778,Morocco,1128530,Neil El Aynaoui,M,8,186.0,Right
4778,Morocco,1605921,Samir El Mourabet,M,29,186.0,Left
4778,Morocco,359272,Sofyan Amrabat,M,14,183.0,Right
4778,Morocco,919793,Ayoub El Kaabi,F,9,182.0,Left
4778,Morocco,1898148,Ayoube Amaimouni Echghouyab,F,29,178.0,Left
4778,Morocco,953995,Soufiane Rahimi,F,21,180.0,Right
4705,Netherlands,994363,Bart Verbruggen,G,1,193.0,Right
4705,Netherlands,171919,Mark Flekken,G,1,194.0,Both
4705,Netherlands,1012928,Robin Roefs,G,22,193.0,Left
4705,Netherlands,962012,Jan Paul van Hecke,D,6,189.0,Right
4705,Netherlands,1153079,Jorrel Hato,D,21,182.0,Left
4705,Netherlands,958959,Jurriën Timber,D,12,179.0,Right
4705,Netherlands,959628,Mats Wieffer,D,27,188.0,Right
4705,Netherlands,998247,Micky van de Ven,D,37,193.0,Left
4705,Netherlands,149663,Nathan Aké,D,6,180.0,Left
4705,Netherlands,151545,Virgil van Dijk,D,4,195.0,Right
4705,Netherlands,862967,Cody Gakpo,M,18,193.0,Right
4705,Netherlands,917005,Crysencio Summerville,M,7,174.0,Right
4705,Netherlands,759520,Denzel Dumfries,M,2,189.0,Right
4705,Netherlands,795222,Frenkie de Jong,M,21,180.0,Right
4705,Netherlands,845798,Guus Til,M,20,183.0,Right
4705,Netherlands,851596,Justin Kluivert,M,19,171.0,Right
4705,Netherlands,100389,Marten de Roon,M,15,185.0,Right
4705,Netherlands,959805,Quinten Timber,M,27,177.0,Right
4705,Netherlands,904897,Ryan Gravenberch,M,38,190.0,Right
4705,Netherlands,803033,Teun Koopmeiners,M,8,183.0,Left
4705,Netherlands,893549,Tijjani Reijnders,M,4,185.0,Right
4705,Netherlands,910048,Brian Brobbey,F,9,180.0,Right
4705,Netherlands,803039,Donyell Malen,F,14,176.0,Right
4705,Netherlands,138833,Memphis Depay,F,10,176.0,Right
4705,Netherlands,875136,Noa Lang,F,77,173.0,Right
4705,Netherlands,252215,Wout Weghorst,F,25,197.0,Right
4784,New Zealand,1000379,Alex Paulsen,G,18,184.0,Right
4784,New Zealand,197904,Max Crocombe,G,15,193.0,Right
4784,New Zealand,822737,Michael Woud,G,1,196.0,Right
4784,New Zealand,959750,Callan Elliot,D,17,175.0,Right
4784,New Zealand,1167100,Finn Surman,D,20,190.0,Right
4784,New Zealand,867714,Francis De Vries,D,15,181.0,Left
4784,New Zealand,813841,James McGarry,D,23,179.0,Left
4784,New Zealand,38624,Michael Boxall,D,15,188.0,Right
4784,New Zealand,982371,Nando Pijnaker,D,4,192.0,Left
4784,New Zealand,155882,Tim Payne,D,6,179.0,Right
4784,New Zealand,38111,Tommy Smith,D,15,186.0,Left
4784,New Zealand,1514870,Tyler Bindon,D,6,188.0,Right
4784,New Zealand,356256,Alex Rufer,M,14,184.0,Right
4784,New Zealand,1122425,Benjamin Old,M,11,172.0,Left
4784,New Zealand,822753,Callum McCowatt,M,17,178.0,Right
4784,New Zealand,905267,Elijah Just,M,21,174.0,Left
4784,New Zealand,1002506,Jesse Randall,M,21,176.0,Right
4784,New Zealand,822749,Joe Bell,M,8,182.0,Right
4784,New Zealand,1414979,Lachlan Bayliss,M,8,179.0,Right
4784,New Zealand,1002620,Marko Stamenić,M,6,188.0,Right
4784,New Zealand,1002607,Matthew Garbett,M,28,188.0,Right
4784,New Zealand,333571,Ryan Thomas,M,30,174.0,Right
4784,New Zealand,822743,Sarpreet Singh,M,9,172.0,Left
4784,New Zealand,944481,Ben Waine,F,19,179.0,Right
4784,New Zealand,50480,Chris Wood,F,11,191.0,Right
4784,New Zealand,31857,Kosta Barbarouses,F,9,171.0,Both
4475,Norway,798176,Egil Selvik,G,1,191.0,Left
4475,Norway,1030355,Sander Tangvik,G,12,193.0,Right
4475,Norway,22209,Ørjan Nyland,G,13,192.0,Right
4475,Norway,1031283,David Møller Wolfe,D,6,185.0,Left
4475,Norway,795154,Fredrik André Bjørkan,D,15,180.0,Left
4475,Norway,1022374,Henrik Sælebakke Falchener,D,25,195.0,Right
4475,Norway,576384,Kristoffer Ajer,D,20,196.0,Right
4475,Norway,879746,Leo Østigård,D,5,182.0,Right
4475,Norway,1026541,Sondre Langås,D,6,190.0,Right
4475,Norway,933264,Torbjørn Heggem,D,14,192.0,Left
4475,Norway,1100952,Andreas Schjelderup,M,21,177.0,Right
4475,Norway,228364,Fredrik Aursnes,M,8,179.0,Right
4475,Norway,800951,Julian Ryerson,M,26,183.0,Right
4475,Norway,924973,Kristian Thorstvedt,M,42,187.0,Left
4475,Norway,934409,Marcus Pedersen,M,16,178.0,Right
4475,Norway,547410,Martin Ødegaard,M,8,178.0,Left
4475,Norway,280991,Morten Thorsby,M,2,189.0,Right
4475,Norway,1065216,Oscar Bobb,M,14,174.0,Left
4475,Norway,355174,Patrick Berg,M,7,180.0,Right
4475,Norway,793167,Sander Berge,M,16,195.0,Right
4475,Norway,1065989,Thelo Aasgaard,M,11,188.0,Right
4475,Norway,309078,Alexander Sørloth,F,9,195.0,Left
4475,Norway,1121923,Antonio Nusa,F,7,180.0,Right
4475,Norway,839956,Erling Haaland,F,9,194.0,Left
4475,Norway,838805,Jens Petter Hauge,F,10,184.0,Right
4475,Norway,876599,Jørgen Strand Larsen,F,22,193.0,Right
5164,Panama,1172599,César Samudio,G,23,187.0,Right
5164,Panama,144800,Luis Mejía,G,1,191.0,Left
5164,Panama,886041,Orlando Mosquera,G,52,191.0,Right
5164,Panama,839493,Amir Murillo,D,62,183.0,Right
5164,Panama,841802,Andrés Andrade,D,16,187.0,Left
5164,Panama,841793,César Blackman,D,28,174.0,Right
5164,Panama,1217937,Edgardo Fariña,D,24,194.0,Right
5164,Panama,796326,Fidel Escobar,D,21,181.0,Right
5164,Panama,1006509,Jiovany Ramos,D,26,186.0,Right
5164,Panama,1105688,José Córdoba,D,33,188.0,Left
5164,Panama,1468957,Martín Krug,D,28,192.0,Right
5164,Panama,159939,Roderick Miller,D,5,189.0,Left
5164,Panama,159935,Éric Davis,D,31,176.0,Left
5164,Panama,796330,Adalberto Carrasquilla,M,28,170.0,Right
5164,Panama,83951,Alberto Quintero,M,19,167.0,Right
5164,Panama,156102,Aníbal Godoy,M,20,182.0,Left
5164,Panama,1217929,Azarias Londoño,M,9,185.0,Right
5164,Panama,985131,Carlos Harvey,M,67,184.0,Right
5164,Panama,841006,Cristian Martínez,M,70,170.0,Right
5164,Panama,1021117,César Yanis,M,7,170.0,Left
5164,Panama,796328,Ismael Díaz,M,11,181.0,Right
5164,Panama,842253,José Luis Rodríguez,M,11,180.0,Left
5164,Panama,833352,Yoel Bárcenas,M,11,175.0,Right
5164,Panama,159931,Cecilio Waterman,F,18,180.0,Right
5164,Panama,936184,José Fajardo,F,7,180.0,Right
5164,Panama,985161,Tomás Rodríguez,F,9,178.0,Right
4789,Paraguay,800150,Carlos Coronel,G,31,190.0,Right
4789,Paraguay,339135,Gastón Olveira,G,1,186.0,Right
4789,Paraguay,805426,Juan Espínola,G,1,188.0,Right
4789,Paraguay,991709,Orlando Gill,G,12,198.0,Left
4789,Paraguay,840027,Roberto Fernández,G,25,191.0,Right
4789,Paraguay,871581,Santiago Rojas,G,30,189.0,Both
4789,Paraguay,1066556,Agustín Sández,D,3,184.0,Left
4789,Paraguay,312824,Alan Benítez,D,15,177.0,Right
4789,Paraguay,1116982,Alan Núñez,D,16,176.0,Right
4789,Paraguay,1546739,Alexandro Maidana,D,3,178.0,Left
4789,Paraguay,805202,Blás Riveros,D,15,178.0,Left
4789,Paraguay,1900795,Diego León,D,35,177.0,Left
4789,Paraguay,339447,Fabián Balbuena,D,2,188.0,Right
4789,Paraguay,220833,Gustavo Gómez,D,15,185.0,Right
4789,Paraguay,805427,Gustavo Velázquez,D,23,179.0,Right
4789,Paraguay,877452,José Canale,D,13,187.0,Left
4789,Paraguay,989801,Juan Cáceres,D,4,177.0,Right
4789,Paraguay,333275,Junior Alonso,D,6,185.0,Left
4789,Paraguay,1085451,Mateo Gamarra,D,15,185.0,Left
4789,Paraguay,805137,Omar Alderete,D,15,187.0,Left
4789,Paraguay,1095279,Ronaldo De Jesus,D,35,192.0,Right
4789,Paraguay,805134,Saúl Salcedo,D,15,183.0,Right
4789,Paraguay,1185702,Alcides Benítez,M,26,168.0,Right
4789,Paraguay,788936,Alejandro Romero,M,10,171.0,Left
4789,Paraguay,546416,Andrés Cubas,M,20,165.0,Right
4789,Paraguay,883206,Braian Ojeda,M,8,173.0,Right
4789,Paraguay,1015261,Damián Bobadilla,M,16,181.0,Right
4789,Paraguay,1065588,Diego Gómez,M,25,185.0,Right
4789,Paraguay,988656,Gustavo Caballero,M,47,186.0,Right
4789,Paraguay,1397355,Hugo Cuenca,M,30,183.0,Left
4789,Paraguay,973556,Julio Enciso,M,19,173.0,Right
4789,Paraguay,1201172,Lucas Romero,M,24,189.0,Right
